Date,Open,High,Low,Close,Volume
2017-12-29,1133.14,1136.54,1130.55,1135.14,896640000
2018-01-03,1139.7,1157.16,1138.2,1156.28,2060000000
2018-01-04,1162.74,1167.8,1156.97,1167.29,2110000000
2018-01-05,1169.49,1173.9,1163.09,1167.18,1830000000
2018-01-08,1168.99,1179.54,1163.72,1163.72,1560000000
2018-01-09,1164.6,1167.95,1156.48,1165.86,1500000000
2018-01-10,1170.56,1175.28,1162.75,1164.68,2250000000
2018-01-11,1164.05,1171.7,1157.07,1170.56,1550000000
2018-01-12,1176.1,1181.54,1174.8,1175.81,1560000000
2018-01-15,1182.69,1191.78,1182.16,1188.44,2020000000
2018-01-16,1194.16,1195.19,1184.83,1187.02,1520000000
2018-01-17,1184.66,1190.65,1181.69,1189.89,1700000000
2018-01-18,1194.53,1195.75,1182.65,1182.7,1830000000
2018-01-19,1178.63,1183.6,1170.95,1183.6,2000000000
2018-01-22,1182.14,1189.08,1178.78,1185.78,1170000000
2018-01-23,1190.69,1195.6,1186.67,1192.74,1830000000
2018-01-24,1191.27,1197.75,1189.01,1195.6,1450000000
2018-01-25,1198.88,1202.06,1181.56,1181.56,2090000000
2018-01-26,1182.41,1189.85,1173.81,1189.45,2010000000
2018-01-29,1194.95,1197.76,1190.74,1195.46,1230000000
2018-01-30,1192.89,1193.78,1182.6,1186.17,1510000000
2018-01-31,1181.83,1192.44,1180.36,1186.16,1380000000
2018-02-01,1191.58,1194.61,1188.21,1191.83,1310000000
2018-02-02,1195.82,1198.35,1184.14,1188.12,1530000000
2018-02-05,1168.66,1179.18,1167.74,1175.46,2700000000
2018-02-06,1151.47,1164.18,1140.37,1161.67,3030000000
2018-02-07,1170.19,1172.46,1156.18,1159.01,1630000000
2018-02-08,1159.55,1165.05,1154.11,1156.96,1210000000
2018-02-09,1143.32,1157.25,1142.57,1154.71,1360000000
2018-02-12,1156.89,1164.11,1153.98,1163.81,953430000
2018-02-13,1167.6,1168.59,1162.24,1164.95,1220000000
2018-02-14,1169.04,1169.87,1159.98,1160.09,1020000000
2018-02-15,1166.48,1170,1161.26,1168.97,711900000
2018-02-16,1171.85,1174.72,1169.23,1171.83,644340000
2018-02-19,1176.5,1181.3,1174.15,1174.97,954310000
2018-02-20,1176.1,1178.52,1168.8,1169.1,882910000
2018-02-21,1178.1,1180.27,1170.06,1173.75,3040000000
2018-02-22,1174.35,1181.76,1170.21,1171.45,1540000000
2018-02-23,1175.55,1184.93,1171.66,1183.47,1090000000
2018-02-26,1185.73,1206.38,1183.57,1206.31,1350000000
2018-02-27,1212.54,1223.67,1205.8,1205.9,2090000000
2018-02-28,1204.59,1214.22,1201.77,1205.57,1430000000
2018-03-02,1197.88,1201.62,1188.45,1193.17,1400000000
2018-03-05,1192.54,1195.81,1176.61,1189.54,1180000000
2018-03-06,1190.99,1196.52,1179.96,1182.24,1770000000
2018-03-07,1180.04,1181.08,1168.85,1170,1520000000
2018-03-08,1173.54,1182.05,1164.22,1169.75,1420000000
2018-03-09,1175.16,1176.5,1162.09,1172.17,1300000000
2018-03-12,1183.58,1190.66,1178.45,1190.66,1660000000
2018-03-13,1187.79,1196,1184.3,1195.91,1990000000
2018-03-14,1192.35,1199.66,1190.48,1195.41,2020000000
2018-03-15,1196.52,1200.41,1191.51,1195.26,2050000000
2018-03-16,1191.6,1197.15,1188.92,1192.49,1470000000
2018-03-19,1192.99,1193.37,1183.14,1184.63,1200000000
2018-03-20,1180.51,1187.89,1179.17,1183.87,1160000000
2018-03-21,1189.53,1191.09,1180.94,1183,1280000000
2018-03-22,1189.31,1193.4,1180.58,1182.23,942120000
2018-03-23,1169.67,1181.86,1168.81,1181.86,980330000
2018-03-26,1183.3,1188.12,1179.77,1187.86,659280000
2018-03-27,1192.26,1193.82,1186.21,1188.1,1350000000
2018-03-28,1186.23,1190.44,1175.21,1177.92,1170000000
2018-03-29,1176.58,1180.63,1156.01,1164.1,2670000000
2018-03-30,1169.93,1173.48,1155.88,1171.79,1740000000
2018-04-02,1170.17,1176.41,1168,1175.24,1060000000
2018-04-03,1168.17,1174.1,1163.11,1165.17,1640000000
2018-04-04,1166.24,1170.25,1136.63,1136.72,2840000000
2018-04-05,1144.85,1149.65,1136.17,1147.21,1380000000
2018-04-09,1146.71,1160.26,1144.88,1159,1300000000
2018-04-10,1163.28,1166.33,1153.66,1164.71,1280000000
2018-04-11,1166.69,1170.4,1159.51,1164.07,1130000000
2018-04-12,1165.43,1169.78,1159.85,1166.38,874480000
2018-04-17,1166.08,1167.83,1155.26,1157.32,1100000000
2018-04-18,1161.69,1170.33,1160.65,1170.16,1340000000
2018-04-19,1174.94,1188.87,1173.69,1188.65,1660000000
2018-04-20,1190.12,1198.48,1183.67,1194.87,1900000000
2018-04-23,1194.25,1198.11,1184.94,1185.35,1140000000
2018-04-24,1190.19,1196.94,1180.11,1183.41,1590000000
2018-04-25,1177.38,1182.74,1170.91,1176.61,1550000000
2018-04-26,1176.92,1181.37,1168.9,1171.85,1120000000
2018-04-27,1175.37,1177.59,1167.44,1177.59,1290000000
2018-04-30,1179.9,1181.22,1174.86,1177.02,988430000
2018-05-02,1174.72,1186.26,1170.47,1186.26,1280000000
2018-05-03,1182.77,1191.14,1182.25,1184.62,1330000000
2018-05-04,1182.33,1185.94,1174.11,1175.71,1660000000
2018-05-07,1180.38,1183.88,1172.78,1176.49,1320000000
2018-05-08,1177.05,1178.09,1157.97,1161.46,1830000000
2018-05-09,1162.18,1164.17,1154.82,1159.19,1770000000
2018-05-10,1163.51,1164.44,1151.19,1153.5,1340000000
2018-05-11,1155.09,1168.31,1151.94,1168.31,1360000000
2018-05-14,1171.31,1174.6,1168.78,1172.57,1450000000
2018-05-15,1172.79,1174.17,1162.58,1168.56,1630000000
2018-05-16,1161.43,1164.55,1154.17,1156.63,1630000000
2018-05-17,1158.06,1164.17,1153.25,1158.8,2080000000
2018-05-18,1159.14,1164.06,1154.24,1161.26,1630000000
2018-05-21,1166.79,1173.65,1164.67,1171.03,1280000000
2018-05-22,1171.52,1173.15,1160.46,1165.04,1320000000
2018-05-23,1160.03,1162.95,1152.06,1156.18,1480000000
2018-05-24,1150.83,1154.32,1138.04,1139.91,1580000000
2018-05-25,1142.62,1147.5,1134.68,1147.49,1400000000
2018-05-28,1142.83,1144.45,1137.24,1140.74,1330000000
2018-05-30,1126.45,1134.81,1122.97,1133.06,1850000000
2018-05-31,1137.35,1142.4,1131.22,1134.76,2450000000
2018-06-01,1134.55,1137.54,1125.68,1129.66,1280000000
2018-06-04,1128.6,1135.22,1126.03,1131.82,1130000000
2018-06-05,1132.72,1143.14,1124.83,1141.39,2150000000
2018-06-06,1145.24,1150.87,1140.96,1145.95,1520000000
2018-06-07,1149.52,1152.4,1141.12,1141.12,1250000000
2018-06-08,1143.7,1143.87,1130.76,1130.91,1050000000
2018-06-11,1132.23,1135.66,1125.64,1131.83,786530000
2018-06-12,1133.8,1142.11,1132.71,1135.11,1230000000
2018-06-13,1134.21,1136.24,1126.58,1128.55,1160000000
2018-06-14,1125.19,1126.28,1113.93,1121.7,1310000000
2018-06-15,1118.75,1123.31,1109.92,1117.85,1510000000
2018-06-18,1108.53,1110.29,1100.15,1100.25,1170000000
2018-06-19,1090.34,1096.99,1067.58,1071.96,2320000000
2018-06-20,1078.94,1093.2,1072.62,1090.62,1530000000
2018-06-21,1090.03,1091.31,1064.13,1068.68,1530000000
2018-06-22,1075.98,1081.65,1065.54,1071.18,1280000000
2018-06-25,1076.07,1080.45,1060.45,1061.68,1070000000
2018-06-26,1057.1,1069.64,1052.04,1065.2,1290000000
2018-06-27,1071.28,1076.15,1057.06,1060.58,1240000000
2018-06-28,1064.31,1066.65,1050.5,1050.6,1830000000
2018-06-29,1054.99,1059.81,1043.32,1051.63,1900000000
2018-07-02,1053.26,1058.16,1043.67,1058.12,1260000000
2018-07-03,1056.91,1071.32,1052.26,1069.77,1400000000
2018-07-04,1068.75,1076.41,1062.92,1073.2,2210000000
2018-07-05,1071.1,1072.89,1051.51,1054.84,2680000000
2018-07-06,1052.82,1067.59,1043.87,1063.71,2650000000
2018-07-09,1072.62,1075.12,1068.05,1069.83,1380000000
2018-07-10,1074.74,1085.52,1064.19,1085.36,1500000000
2018-07-11,1075.83,1083.06,1073.24,1078.82,1010000000
2018-07-12,1076.52,1085.26,1075.62,1079.87,1210000000
2018-07-13,1082.95,1085.97,1077.31,1080.05,1180000000
2018-07-16,1075.03,1077.25,1065.12,1069.04,959210000
2018-07-17,1066.12,1072.15,1060.52,1068.09,1310000000
2018-07-18,1073.82,1078.83,1071.59,1077.22,1350000000
2018-07-19,1081.07,1087.98,1077.24,1084.85,1190000000
2018-07-20,1088.29,1106.2,1085.53,1103.32,2720000000
2018-07-23,1103.46,1112.38,1098.25,1107.43,2030000000
2018-07-24,1114.04,1116.02,1101.4,1105.93,2110000000
2018-07-25,1108.65,1122.56,1108.46,1117.74,1930000000
2018-07-26,1126.22,1127.83,1116.47,1126.25,1560000000
2018-07-31,1127.71,1132.39,1121.62,1127.56,1670000000
2018-08-01,1129.93,1144.14,1127.6,1143.46,1610000000
2018-08-02,1138.35,1140.17,1125.52,1132.47,1190000000
2018-08-03,1131.77,1137.32,1129.92,1133.78,994020000
2018-08-06,1138.23,1140.76,1121.11,1122.94,1440000000
2018-08-07,1126.42,1134.54,1119.29,1131.25,1120000000
2018-08-08,1132.27,1143.99,1130.82,1141.69,1430000000
2018-08-09,1142.39,1147.45,1137.46,1141.63,956060000
2018-08-10,1137.7,1138.71,1128.09,1128.62,1180000000
2018-08-14,1119.14,1123.48,1113.42,1122.32,1370000000
2018-08-15,1116.03,1117.64,1105.8,1107.78,1760000000
2018-08-16,1106,1112.28,1098.99,1110.87,1510000000
2018-08-17,1116.23,1121.17,1115.3,1116.46,1380000000
2018-08-20,1123.56,1129.69,1120.44,1125.61,2330000000
2018-08-21,1127.36,1131.78,1116.15,1120.66,1370000000
2018-08-22,1122.4,1131.04,1121.55,1124.34,1050000000
2018-08-23,1131.13,1134.03,1126.53,1129.73,951850000
2018-08-24,1126.29,1129.19,1122.84,1128.03,760740000
2018-08-27,1132.83,1138.57,1131.75,1137.79,1340000000
2018-08-28,1143.11,1146.83,1137.79,1139.3,1220000000
2018-08-29,1141.67,1143.11,1136.38,1142.3,895460000
2018-08-30,1144.9,1147.31,1138.12,1138.12,1050000000
2018-08-31,1132.84,1139.54,1131.43,1138.8,1170000000
2018-09-03,1138.38,1142.34,1136.1,1137.68,906970000
2018-09-04,1138.28,1140.22,1130.75,1131.26,1050000000
2018-09-05,1126.34,1129.1,1110.87,1111.3,1510000000
2018-09-06,1110.48,1116.75,1104.03,1116.61,1910000000
2018-09-07,1111.2,1117.26,1108.16,1112.49,957790000
2018-09-10,1110.12,1114.39,1105.08,1113.47,772470000
2018-09-11,1112.48,1115.91,1096.63,1096.63,1060000000
2018-09-12,1095.82,1103.71,1090.92,1102.07,1110000000
2018-09-13,1111.61,1138.13,1111.42,1133.44,1720000000
2018-09-14,1138.42,1141.17,1132.12,1135.98,1280000000
2018-09-17,1132.31,1137.4,1126.31,1131.92,1010000000
2018-09-18,1131.03,1155.43,1129.98,1151.59,2090000000
2018-09-19,1155.11,1165.88,1153,1155.35,4010000000
2018-09-20,1161.64,1166.12,1155.87,1157.31,1640000000
2018-09-21,1162.05,1166.78,1156.8,1159.54,1830000000
2018-09-24,1154.66,1162.04,1153.73,1154.6,1100000000
2018-09-25,1158,1160.37,1152.87,1156.18,865900000
2018-09-26,1159.06,1161.3,1152.5,1155.61,1150000000
2018-09-27,1157.19,1158.54,1142.8,1158.54,1700000000
2018-09-28,1161.48,1162.14,1154.35,1158.75,1050000000
2018-10-01,1163.05,1164.92,1159.23,1161.24,1050000000
2018-10-02,1158.74,1162.26,1149.16,1150.93,1200000000
2018-10-03,1154.87,1157.21,1147.27,1147.75,1340000000
2018-10-04,1143,1146.75,1132.09,1138.05,1550000000
2018-10-05,1135.22,1140.11,1129.85,1131.13,885420000
2018-10-08,1130.7,1137.01,1115.02,1115.02,1410000000
2018-10-09,1117.32,1124.44,1110.95,1116.48,1080000000
2018-10-10,1125.64,1134.73,1124.23,1134.73,920430000
2018-10-11,1103.11,1110.43,1099.01,1105.61,1720000000
2018-10-12,1111.56,1117.6,1109.04,1114.62,791290000
2018-10-16,1114.96,1118.47,1108.29,1115.21,723830000
2018-10-17,1123.35,1125.15,1113.98,1113.98,1410000000
2018-10-18,1111.43,1113.87,1104.14,1105.93,945690000
2018-10-19,1104.06,1105.52,1094.13,1096.19,1110000000
2018-10-22,1098.45,1102.09,1088.66,1093.15,768600000
2018-10-24,1079.9,1085.5,1064.51,1067.15,1310000000
2018-10-25,1055.03,1085.99,1048.41,1083.5,1630000000
2018-10-26,1078,1079.59,1067.5,1070.25,778500000
2018-10-29,1073.71,1084.31,1072.17,1077.41,724380000
2018-10-30,1078.67,1084.03,1074.89,1078.15,626010000
2018-10-31,1087.42,1102.65,1085.63,1102.49,994000000
2018-11-01,1104.04,1105.41,1093.79,1099.63,1180000000
2018-11-02,1104.61,1114.36,1101.74,1109.7,1220000000
2018-11-05,1099.96,1103.5,1097.92,1102.09,785460000
2018-11-06,1107.5,1113.19,1101.79,1101.89,859270000
2018-11-07,1105.46,1108.12,1091.91,1108.12,983290000
2018-11-08,1115.88,1118.18,1111.69,1112.57,961500000
2018-11-09,1107.29,1108.91,1099.34,1102.77,572010000
2018-11-12,1106.38,1106.97,1094.46,1094.78,545140000
2018-11-13,1088.27,1104.03,1086.66,1099.57,936110000
2018-11-14,1094.56,1099.7,1088.56,1094.08,807170000
2018-11-15,1097.56,1098.6,1085,1086.32,792690000
2018-11-16,1087.21,1092.8,1082.6,1084.54,750400000
2018-11-19,1084.17,1089.91,1081.45,1087.15,550040000
2018-11-20,1083.81,1084.09,1069.75,1071.83,780920000
2018-11-21,1065.46,1079.5,1062.21,1074.39,959730000
2018-11-22,1073.45,1077.65,1064.38,1065.48,867670000
2018-11-23,1067.38,1079.6,1061.59,1077.93,766390000
2018-11-26,1077.64,1086.33,1073.48,1084.72,694910000
2018-11-27,1083.63,1088.92,1081.36,1086.51,681670000
2018-11-28,1088.35,1094.17,1087.37,1090.57,742580000
2018-11-29,1095.18,1098.9,1086.38,1087.85,724470000
2018-11-30,1091.47,1097.81,1085.36,1091.55,1010000000
2018-12-03,1108.31,1120.7,1106.31,1117.86,1320000000
2018-12-04,1119.1,1122.34,1114.91,1118.59,1130000000
2018-12-06,1102.95,1107.87,1100.21,1103.85,843460000
2018-12-07,1105.85,1107.91,1098.01,1099.57,735010000
2018-12-11,1097.24,1098.18,1086.31,1086.83,981030000
2018-12-12,1094.4,1096.38,1087.31,1089.2,748840000
2018-12-13,1092.27,1094.89,1072.54,1074.2,1040000000
2018-12-14,1072.81,1078.9,1065.89,1071.65,813060000
2018-12-17,1074.95,1077.35,1062.04,1068.52,880630000
2018-12-18,1063.25,1064.58,1053.34,1055.76,788220000
2018-12-19,1055.13,1069.24,1050.87,1068.47,1050000000
2018-12-20,1063.33,1067.24,1056.07,1066.22,850400000
2018-12-21,1061,1072.02,1058.47,1067.01,1260000000
2018-12-24,1061.48,1071.49,1060.55,1064.26,664080000
2018-12-25,1052.17,1052.51,1038.19,1040.06,771750000
2018-12-26,1040.17,1044.26,1034.62,1040.71,819010000
2018-12-27,1061.32,1063.67,1031.45,1033.81,1220000000
2018-12-28,1035.67,1045.73,1034.58,1044.92,854130000
2019-01-02,1048.13,1054,1044.96,1046.71,790070000
2019-01-03,1051.31,1055.91,1038.39,1041.49,915780000
2019-01-04,1041.26,1055.23,1034.66,1054.29,1190000000
2019-01-07,1061.63,1071.14,1059.24,1066.99,1110000000
2019-01-08,1067.45,1070.39,1062.44,1067.2,797260000
2019-01-09,1075.28,1079.45,1061.87,1064.82,1140000000
2019-01-10,1064.02,1071.57,1055.49,1063.19,1180000000
2019-01-11,1065.76,1069.69,1061.51,1069.42,1190000000
2019-01-14,1065.25,1066.63,1055.72,1058.27,1080000000
2019-01-15,1061.84,1064.69,1051.25,1054.01,887580000
2019-01-16,1057.36,1060.81,1046.53,1055.89,1610000000
2019-01-17,1056.48,1062.89,1055.21,1057.92,1230000000
2019-01-18,1061.31,1063.91,1055.68,1060.95,1040000000
2019-01-21,1062.75,1069.92,1061.78,1064.57,1030000000
2019-01-22,1063.51,1073.73,1061.95,1073.73,1150000000
2019-01-23,1073.14,1086.22,1071.94,1082.61,1580000000
2019-01-24,1083.45,1090.12,1079.47,1083.97,1330000000
2019-01-25,1087.29,1090.33,1080.71,1086.11,1420000000
2019-01-28,1088.97,1093.38,1083.69,1086.46,1140000000
2019-01-29,1084.56,1086.61,1079.53,1086.3,1300000000
2019-01-30,1088.06,1091.52,1083.07,1091.05,1060000000
2019-01-31,1096.8,1102.66,1095.96,1096.5,1320000000
2019-02-01,1098.26,1106.06,1095.78,1102.22,960430000
2019-02-04,1104.63,1107.39,1101.29,1102.57,639230000
2019-02-05,1101.53,1103.98,1096.9,1102.66,683930000
2019-02-06,1103.64,1109.68,1101.59,1105.74,846400000
2019-02-07,1106.68,1112.13,1099.56,1102.3,976980000
2019-02-08,1098.67,1106.75,1091.3,1101.55,1570000000
2019-02-11,1095.63,1098.66,1088.21,1091.82,873650000
2019-02-12,1091.11,1096.89,1089.33,1093.16,726710000
2019-02-13,1098.67,1104.44,1095.46,1103.01,964370000
2019-02-14,1104.54,1105.64,1098.24,1100.41,1260000000
2019-02-15,1098.7,1099.89,1086.88,1089.39,1250000000
2019-02-18,1095.2,1097.16,1088.34,1088.97,698350000
2019-02-20,1091.06,1097.31,1087.61,1095.88,1050000000
2019-02-21,1096.44,1100.63,1092.5,1096.79,833570000
2019-02-22,1094.71,1108.23,1094.28,1105.88,944830000
2019-02-25,1110.52,1117.58,1110.2,1114.72,1260000000
2019-02-26,1109.6,1114.26,1106.71,1108.46,1010000000
2019-02-27,1108.48,1112.52,1105.61,1109.88,1540000000
2019-02-28,1110.42,1110.87,1099.21,1099.3,1230000000
2019-03-01,1100.9,1102.15,1090.77,1091.76,1580000000
2019-03-04,1091.54,1094.28,1085.21,1087.22,1080000000
2019-03-05,1086.09,1092.1,1082.7,1089.38,912210000
2019-03-06,1086.95,1089.21,1076.99,1078.65,1040000000
2019-03-07,1078.38,1087.6,1077.19,1084.58,841040000
2019-03-08,1083.28,1087.94,1078.39,1082.08,749210000
2019-03-11,1084.82,1087.29,1077.99,1079.36,591350000
2019-03-12,1082.75,1084.82,1077.43,1079.46,1260000000
2019-03-13,1078.2,1089.1,1075.67,1089.1,1030000000
2019-03-14,1091.11,1092.14,1085.83,1087.12,856370000
2019-03-15,1087.68,1089.48,1079.72,1080.01,1000000000
2019-03-18,1082.45,1083.96,1070.63,1074.63,920410000
2019-03-19,1074.91,1086.93,1074.15,1084.3,721880000
2019-03-20,1085.18,1088.68,1081.3,1081.97,844330000
2019-03-21,1085.73,1092.41,1085.3,1087.41,954440000
2019-03-22,1089.77,1099.31,1087.54,1098.85,1020000000
2019-03-25,1087.35,1091.73,1076.7,1083.05,1010000000
2019-03-26,1083.4,1090.34,1080.5,1088.47,882930000
2019-03-27,1087.86,1089.86,1080.41,1085.46,739850000
2019-03-28,1082.11,1091.44,1081.27,1088.36,899800000
2019-03-29,1092.5,1095.49,1087.75,1090.94,731050000
2019-04-01,1095.81,1100.65,1094.29,1095.08,1070000000
2019-04-02,1099.87,1103.24,1096.85,1100.22,824960000
2019-04-03,1101.29,1102.19,1095.17,1098.51,1060000000
2019-04-04,1098.39,1099.27,1090.64,1094.76,787680000
2019-04-05,1095.86,1099.59,1093.14,1096.13,694000000
2019-04-09,1099.88,1107.62,1097.82,1105.37,859000000
2019-04-10,1106.61,1111.38,1105.4,1108.81,1140000000
2019-04-11,1107.78,1108.78,1103.44,1105.48,1200000000
2019-04-12,1104.12,1107.26,1100.85,1105.42,929840000
2019-04-17,1108.99,1116.23,1107.05,1112.52,1080000000
2019-04-18,1113.6,1116.32,1108.1,1114.04,1090000000
2019-04-19,1113.56,1117.38,1110.82,1113.14,727340000
2019-04-22,1115.9,1121.14,1113.03,1113.03,985840000
2019-04-23,1113.99,1117.15,1110.61,1111.33,872310000
2019-04-24,1114.28,1116.5,1109.29,1113.76,925830000
2019-04-25,1113.17,1116.96,1110.86,1112.93,630770000
2019-04-26,1112.74,1113.63,1104.35,1107.88,853180000
2019-04-29,1106.03,1108.96,1103.42,1106.62,1050000000
2019-04-30,1107.22,1114.83,1106.88,1112.39,935990000
2019-05-02,1115.35,1119.2,1114.16,1116.3,845380000
2019-05-03,1113.68,1118.65,1113.14,1116.18,892940000
2019-05-07,1109.09,1113.37,1105.92,1108.83,1180000000
2019-05-08,1103.34,1104.89,1096.63,1098.65,1550000000
2019-05-09,1098.06,1103.02,1092.17,1092.97,1010000000
2019-05-10,1099.23,1100.9,1088.38,1095.38,1000000000
2019-05-13,1095.02,1097.7,1085.68,1090.33,1120000000
2019-05-14,1084.42,1090.67,1083.06,1086.59,1460000000
2019-05-15,1088.71,1091.29,1078.6,1078.6,1140000000
2019-05-16,1080.09,1082.52,1067.37,1073.25,1300000000
2019-05-17,1076.63,1079.39,1067.11,1068.45,961260000
2019-05-21,1069.54,1076.75,1065.17,1071.6,1150000000
2019-05-22,1076.35,1084.22,1076.22,1083.04,963760000
2019-05-23,1079.21,1082.57,1069.03,1070.49,1010000000
2019-05-24,1065.77,1075.63,1061.58,1072.13,1180000000
2019-05-27,1075.76,1082.64,1070.97,1078.98,1000000000
2019-05-28,1081.99,1085.97,1074.68,1084.58,4220000000
2019-05-29,1084.46,1085.27,1073.94,1074.89,993650000
2019-05-30,1074.92,1082.52,1074.34,1076.85,762650000
2019-05-31,1075.79,1081.32,1068.07,1074.87,1040000000
2019-06-04,1078.64,1090.7,1076.83,1088.03,1350000000
2019-06-05,1095.81,1098.76,1091.34,1095.47,1270000000
2019-06-06,1095.07,1099.2,1090.42,1097.14,950280000
2019-06-07,1099.81,1100.88,1093.35,1095.52,642840000
2019-06-10,1101.87,1105.7,1101,1103.29,932330000
2019-06-11,1104.75,1112.21,1101.76,1108.53,1200000000
2019-06-12,1107.08,1109.4,1103.78,1108.2,1160000000
2019-06-13,1106.55,1111.42,1101.08,1109.23,1330000000
2019-06-14,1108.14,1110.51,1103.08,1107.36,1320000000
2019-06-17,1108.37,1112.02,1103.2,1103.64,1900000000
2019-06-18,1103.1,1117.74,1101.7,1117.49,1400000000
2019-06-19,1125.76,1140.2,1123.18,1135.23,2280000000
2019-06-20,1139.15,1148.56,1135.93,1144.64,1840000000
2019-06-21,1147.97,1152.44,1140.21,1142.46,2110000000
2019-06-24,1146.84,1148.18,1139.73,1141.98,1140000000
2019-06-25,1141.48,1149.38,1135.08,1145.73,1570000000
2019-06-26,1141.8,1146.91,1139.77,1145.17,1250000000
2019-06-27,1148.9,1155.69,1147.71,1152.36,1180000000
2019-06-28,1152.1,1155.09,1149.82,1150.85,1310000000
2019-07-01,1162.32,1164.72,1158.28,1159.79,1380000000
2019-07-02,1157.02,1160.16,1150.52,1152.63,1220000000
2019-07-03,1153.27,1158.18,1149.73,1154.77,1240000000
2019-07-04,1156.88,1161.21,1137.41,1144.08,1890000000
2019-07-05,1144.47,1149.17,1140.05,1148.28,1130000000
2019-07-08,1144.61,1148.53,1140.27,1145.56,1080000000
2019-07-09,1142.44,1146.49,1136.56,1136.68,1380000000
2019-07-10,1140.75,1153.02,1138.06,1151.09,1740000000
2019-07-11,1155.86,1157.57,1148.28,1150.2,1870000000
2019-07-12,1153.51,1154.76,1140.54,1143.08,1800000000
2019-07-15,1144.34,1149.35,1140.69,1142.6,1190000000
2019-07-17,1140.72,1144.84,1137.97,1138.76,1260000000
2019-07-18,1135.95,1142.74,1135.51,1140.37,1040000000
2019-07-19,1149.21,1150.79,1145.27,1147.9,1310000000
2019-07-22,1145.21,1147.59,1137.71,1140.67,1480000000
2019-07-23,1143.01,1144.44,1135.51,1139.56,1470000000
2019-07-24,1141.43,1143.3,1134.6,1138.31,930090000
2019-07-25,1139.65,1143.38,1137.59,1141.45,1070000000
2019-07-26,1139.82,1140.47,1129.02,1131.41,1060000000
2019-07-30,1132.37,1135.14,1124.38,1126.43,1050000000
2019-07-31,1124.85,1134.54,1123.89,1130.92,932500000
2019-08-01,1126.28,1128.7,1120.73,1124.54,951750000
2019-08-02,1110.65,1115.31,1103.58,1113.17,1660000000
2019-08-05,1105.37,1111.18,1097.85,1098.46,1010000000
2019-08-06,1089.84,1105.45,1086.45,1102.31,1590000000
2019-08-07,1103.29,1110.41,1098.14,1100.8,1900000000
2019-08-08,1101.4,1103.29,1092.76,1096.27,1190000000
2019-08-09,1101.82,1104.56,1086.32,1087.14,1330000000
2019-08-13,1081.21,1082.92,1064.44,1065.58,1540000000
2019-08-14,1076.52,1081.74,1059.91,1065.92,1520000000
2019-08-15,1055.51,1065.21,1046.62,1056.32,2140000000
2019-08-16,1059.72,1077.62,1056.89,1075.84,1400000000
2019-08-19,1081.66,1084.91,1076.71,1079.75,1390000000
2019-08-20,1083.71,1084.26,1067.35,1070.23,1230000000
2019-08-21,1072.95,1084.69,1068.52,1080.46,1050000000
2019-08-22,1071.78,1080.68,1070.94,1077.88,1450000000
2019-08-23,1081.42,1088.9,1079.87,1088.69,1190000000
2019-08-26,1069.03,1073.1,1060.5,1071.74,1520000000
2019-08-27,1072.86,1077.08,1062.02,1065.29,1840000000
2019-08-28,1068.05,1071.99,1064.53,1066.21,1060000000
2019-08-29,1069.89,1083.57,1068.52,1083.32,1460000000
2019-08-30,1089.45,1096.47,1085.56,1096.47,1380000000
2019-09-02,1092.95,1099.18,1088.88,1095.04,1150000000
2019-09-03,1097.42,1099.63,1085.8,1085.8,1150000000
2019-09-04,1092.64,1104.83,1089.86,1099.93,1330000000
2019-09-05,1109.5,1112,1103.7,1108.91,1280000000
2019-09-06,1114.82,1116.11,1106.88,1109.2,1020000000
2019-09-09,1111.17,1114.24,1106.01,1110.57,1210000000
2019-09-10,1114.05,1115.85,1104.27,1107.41,1330000000
2019-09-11,1110.44,1115.91,1104.78,1115.39,1820000000
2019-09-12,1118.36,1118.99,1102.25,1103.91,1600000000
2019-09-13,1106.12,1107.85,1098.89,1103.67,1210000000
2019-09-16,1107.85,1109.68,1101.18,1106.03,1190000000
2019-09-17,1104.87,1113.26,1103.19,1107.82,1570000000
2019-09-18,1107.3,1108.43,1097.22,1100.54,1330000000
2019-09-19,1102.35,1106.01,1087.93,1090.34,1520000000
2019-09-20,1090.31,1093.41,1080.92,1089.04,1660000000
2019-09-23,1088.04,1088.74,1077.05,1078.65,1110000000
2019-09-24,1079.08,1087.73,1078.29,1084.56,1590000000
2019-09-25,1079.4,1084.22,1077.05,1081.53,1330000000
2019-09-26,1086.04,1089.88,1083.09,1088.5,1300000000
2019-09-27,1088.01,1099.45,1083.3,1094.73,1090000000
2019-09-30,1093.95,1096,1086.86,1090.31,896470000
2019-10-01,1090.54,1091.9,1079.2,1080.07,716770000
2019-10-02,1075.27,1076.6,1068.03,1072.27,836630000
2019-10-03,1066.55,1074.1,1065.55,1070.62,773220000
2019-10-04,1072.57,1074.11,1065.65,1067.75,840770000
2019-10-07,1072.78,1076.66,1069.14,1074,858640000
2019-10-08,1079.41,1081.86,1070.1,1071.95,796420000
2019-10-09,1071.29,1078.1,1066.68,1076.56,869370000
2019-10-10,1073.96,1075.22,1067.46,1067.54,879360000
2019-10-11,1073.15,1085.12,1072.81,1083.77,1190000000
2019-10-15,1087.31,1089.67,1080.62,1085.38,963070000
2019-10-16,1087.84,1093.41,1086.72,1091.29,1590000000
2019-10-17,1095.38,1096.38,1087.74,1090.67,1700000000
